Date,S&P500,Dow Jones
2014-10-27,1961.63,16817.9395
2014-10-28,1985.05,17005.75
2014-10-29,1982.3,16974.3105
2014-10-30,1994.65,17195.4199
2014-10-31,2018.05,17390.5195
2014-11-03,2017.8101,17366.2402
2014-11-04,2012.1,17383.8398
2014-11-05,2023.5699,17484.5293
2014-11-06,2031.21,17554.4707
2014-11-07,2031.92,17573.9297
2014-11-10,2038.26,17613.7402
2014-11-11,2039.6801,17614.9004
2014-11-12,2038.25,17612.1992
2014-11-13,2039.33,17652.7891
2014-11-14,2039.8199,17634.7402
2014-11-17,2041.3199,17647.75
2014-11-18,2051.8,17687.8203
2014-11-19,2048.72,17685.7305
2014-11-20,2052.75,17719.0
2014-11-21,2063.5,17810.0605
2014-11-24,2069.4099,17817.9004
2014-11-25,2067.03,17814.9395
2014-11-26,2072.8301,17827.75
2014-11-28,2067.5601,17828.2402
2014-12-01,2053.4399,17776.8008
2014-12-02,2066.55,17879.5508
2014-12-03,2074.3301,17912.6191
2014-12-04,2071.9199,17900.0996
2014-12-05,2075.3701,17958.7891
2014-12-08,2060.3101,17852.4805
2014-12-09,2059.8201,17801.1992
2014-12-10,2026.14,17533.1504
2014-12-11,2035.33,17596.3398
2014-12-12,2002.33,17280.8301
2014-12-15,1989.63,17180.8398
2014-12-16,1972.74,17068.8691
2014-12-17,2012.89,17356.8691
2014-12-18,2061.23,17778.1504
2014-12-19,2070.6499,17804.8008
2014-12-22,2078.54,17959.4395
2014-12-23,2082.1699,18024.1699
2014-12-24,2081.8799,18030.2109
2014-12-26,2088.77,18053.7109
2014-12-29,2090.5701,18038.2305
2014-12-30,2080.3501,17983.0703
2014-12-31,2058.8999,17823.0703
2015-01-02,2058.2,17832.9902
2015-01-05,2020.58,17501.6504
2015-01-06,2002.61,17371.6406
2015-01-07,2025.9,17584.5195
2015-01-08,2062.1399,17907.8691
2015-01-09,2044.8101,17737.3691
2015-01-12,2028.26,17640.8398
2015-01-13,2023.03,17613.6797
2015-01-14,2011.27,17427.0898
2015-01-15,1992.67,17320.7109
2015-01-16,2019.42,17511.5703
2015-01-20,2022.55,17515.2305
2015-01-21,2032.12,17554.2793
2015-01-22,2063.1499,17813.9805
2015-01-23,2051.8201,17672.5996
2015-01-26,2057.0901,17678.6992
2015-01-27,2029.55,17387.2109
2015-01-28,2002.16,17191.3691
2015-01-29,2021.25,17416.8496
2015-01-30,1994.99,17164.9492
2015-02-02,2020.85,17361.0391
2015-02-03,2050.03,17666.4004
2015-02-04,2041.51,17673.0195
2015-02-05,2062.52,17884.8809
2015-02-06,2055.47,17824.2891
2015-02-09,2046.74,17729.2109
2015-02-10,2068.5901,17868.7598
2015-02-11,2068.53,17862.1406
2015-02-12,2088.48,17972.3809
2015-02-13,2096.99,18019.3496
2015-02-17,2100.3401,18047.5801
2015-02-18,2099.6799,18029.8496
2015-02-19,2097.45,17985.7695
2015-02-20,2110.3,18140.4395
2015-02-23,2109.6599,18116.8398
2015-02-24,2115.48,18209.1895
2015-02-25,2113.8601,18224.5703
2015-02-26,2110.74,18214.4199
2015-02-27,2104.5,18132.6992
2015-03-02,2117.3899,18288.6309
2015-03-03,2107.78,18203.3691
2015-03-04,2098.53,18096.9004
2015-03-05,2101.04,18135.7207
2015-03-06,2071.26,17856.7793
2015-03-09,2079.4299,17995.7207
2015-03-10,2044.16,17662.9395
2015-03-11,2040.24,17635.3906
2015-03-12,2065.95,17895.2207
2015-03-13,2053.3999,17749.3105
2015-03-16,2081.1899,17977.4199
2015-03-17,2074.28,17849.0801
2015-03-18,2099.5,18076.1895
2015-03-19,2089.27,17959.0293
2015-03-20,2108.1001,18127.6504
2015-03-23,2104.4199,18116.0391
2015-03-24,2091.5,18011.1406
2015-03-25,2061.05,17718.5391
2015-03-26,2056.1499,17678.2305
2015-03-27,2061.02,17712.6602
2015-03-30,2086.24,17976.3105
2015-03-31,2067.8899,17776.1191
2015-04-01,2059.6899,17698.1797
2015-04-02,2066.96,17763.2402
2015-04-06,2080.6201,17880.8496
2015-04-07,2076.3301,17875.4199
2015-04-08,2081.8999,17902.5098
2015-04-09,2091.1799,17958.7305
2015-04-10,2102.0601,18057.6504
2015-04-13,2092.4299,17977.0391
2015-04-14,2095.8401,18036.6992
2015-04-15,2106.6299,18112.6094
2015-04-16,2104.99,18105.7695
2015-04-17,2081.1799,17826.3008
2015-04-20,2100.3999,18034.9297
2015-04-21,2097.29,17949.5898
2015-04-22,2107.96,18038.2695
2015-04-23,2112.9299,18058.6895
2015-04-24,2117.6899,18080.1406
2015-04-27,2108.9199,18037.9707
2015-04-28,2114.76,18110.1406
2015-04-29,2106.8501,18035.5293
2015-04-30,2085.51,17840.5195
2015-05-01,2108.29,18024.0605
2015-05-04,2114.49,18070.4004
2015-05-05,2089.46,17928.1992
2015-05-06,2080.1499,17841.9805
2015-05-07,2088.0,17924.0605
2015-05-08,2116.1001,18191.1094
2015-05-11,2105.3301,18105.1699
2015-05-12,2099.1201,18068.2305
2015-05-13,2098.48,18060.4902
2015-05-14,2121.1001,18252.2402
2015-05-15,2122.73,18272.5605
2015-05-18,2129.2,18298.8809
2015-05-19,2127.8301,18312.3906
2015-05-20,2125.8501,18285.4004
2015-05-21,2130.8201,18285.7402
2015-05-22,2126.0601,18232.0195
2015-05-26,2104.2,18041.5391
2015-05-27,2123.48,18162.9902
2015-05-28,2120.79,18126.1191
2015-05-29,2107.3899,18010.6797
2015-06-01,2111.73,18040.3691
2015-06-02,2109.6001,18011.9395
2015-06-03,2114.0701,18076.2695
2015-06-04,2095.8401,17905.5801
2015-06-05,2092.8301,17849.4609
2015-06-08,2079.28,17766.5508
2015-06-09,2080.1499,17764.0391
2015-06-10,2105.2,18000.4004
2015-06-11,2108.8601,18039.3691
2015-06-12,2094.1101,17898.8398
2015-06-15,2084.4299,17791.1699
2015-06-16,2096.29,17904.4805
2015-06-17,2100.4399,17935.7402
2015-06-18,2121.24,18115.8398
2015-06-19,2109.99,18015.9492
2015-06-22,2122.8501,18119.7793
2015-06-23,2124.2,18144.0703
2015-06-24,2108.5801,17966.0703
2015-06-25,2102.3101,17890.3594
2015-06-26,2101.49,17946.6797
2015-06-29,2057.6399,17596.3496
2015-06-30,2063.1101,17619.5098
2015-07-01,2077.4199,17757.9102
2015-07-02,2076.78,17730.1094
2015-07-06,2068.76,17683.5801
2015-07-07,2081.3401,17776.9102
2015-07-08,2046.6801,17515.4199
2015-07-09,2051.3101,17548.6191
2015-07-10,2076.6201,17760.4102
2015-07-13,2099.6001,17977.6797
2015-07-14,2108.95,18053.5801
2015-07-15,2107.3999,18050.1699
2015-07-16,2124.29,18120.25
2015-07-17,2126.6399,18086.4492
2015-07-20,2128.28,18100.4102
2015-07-21,2119.21,17919.2891
2015-07-22,2114.1499,17851.0391
2015-07-23,2102.1499,17731.9199
2015-07-24,2079.6499,17568.5293
2015-07-27,2067.6399,17440.5898
2015-07-28,2093.25,17630.2695
2015-07-29,2108.5701,17751.3906
2015-07-30,2108.6299,17745.9805
2015-07-31,2103.8401,17689.8594
2015-08-03,2098.04,17598.1992
2015-08-04,2093.3201,17550.6895
2015-08-05,2099.8401,17540.4707
2015-08-06,2083.5601,17419.75
2015-08-07,2077.5701,17373.3809
2015-08-10,2104.1799,17615.1699
2015-08-11,2084.0701,17402.8398
2015-08-12,2086.05,17402.5098
2015-08-13,2083.3899,17408.25
2015-08-14,2091.54,17477.4004
2015-08-17,2102.4399,17545.1797
2015-08-18,2096.9199,17511.3398
2015-08-19,2079.6101,17348.7305
2015-08-20,2035.73,16990.6895
2015-08-21,1970.89,16459.75
2015-08-24,1893.21,15871.3496
2015-08-25,1867.61,15666.4404
2015-08-26,1940.51,16285.5098
2015-08-27,1987.66,16654.7695
2015-08-28,1988.87,16643.0098
2015-08-31,1972.1801,16528.03
2015-09-01,1913.85,16058.3496
2015-09-02,1948.86,16351.3799
2015-09-03,1951.13,16374.7598
2015-09-04,1921.22,16102.3799
2015-09-08,1969.41,16492.6797
2015-09-09,1942.04,16253.5703
2015-09-10,1952.29,16330.4004
2015-09-11,1961.05,16433.0898
2015-09-14,1953.03,16370.96
2015-09-15,1978.09,16599.8496
2015-09-16,1995.3101,16739.9492
2015-09-17,1990.2,16674.7402
2015-09-18,1958.03,16384.5801
2015-09-21,1966.97,16510.1895
2015-09-22,1942.74,16330.4697
2015-09-23,1938.76,16279.8896
2015-09-24,1932.24,16201.3203
2015-09-25,1931.34,16314.6699
2015-09-28,1881.77,16001.8896
2015-09-29,1884.09,16049.1299
2015-09-30,1920.03,16284.7002
2015-10-01,1923.8199,16272.0098
2015-10-02,1951.36,16472.3691
2015-10-05,1987.05,16776.4297
2015-10-06,1979.92,16790.1895
2015-10-07,1995.83,16912.2891
2015-10-08,2013.4301,17050.75
2015-10-09,2014.89,17084.4902
2015-10-12,2017.46,17131.8594
2015-10-13,2003.6899,17081.8906
2015-10-14,1994.24,16924.75
2015-10-15,2023.86,17141.75
2015-10-16,2033.11,17215.9707
2015-10-19,2033.66,17230.5391
2015-10-20,2030.77,17217.1094
2015-10-21,2018.9399,17168.6094
2015-10-22,2052.51,17489.1602
2015-10-23,2075.1499,17646.6992
2015-10-26,2071.1799,17623.0508
2015-10-27,2065.8899,17581.4297
2015-10-28,2090.3501,17779.5195
2015-10-29,2089.4099,17755.8008
2015-10-30,2079.3601,17663.5391
2015-11-02,2104.05,17828.7598
2015-11-03,2109.79,17918.1504
2015-11-04,2102.3101,17867.5801
2015-11-05,2099.9299,17863.4297
2015-11-06,2099.2,17910.3301
2015-11-09,2078.5801,17730.4805
2015-11-10,2081.72,17758.2109
2015-11-11,2075.0,17702.2207
2015-11-12,2045.97,17448.0703
2015-11-13,2023.04,17245.2402
2015-11-16,2053.1899,17483.0098
2015-11-17,2050.4399,17489.5
2015-11-18,2083.5801,17737.1602
2015-11-19,2081.24,17732.75
2015-11-20,2089.1699,17823.8105
2015-11-23,2086.5901,17792.6797
2015-11-24,2089.1399,17812.1895
2015-11-25,2088.8701,17813.3906
2015-11-27,2090.1101,17813.3906
2015-11-30,2080.4099,17719.9199
2015-12-01,2102.6299,17888.3496
2015-12-02,2079.51,17729.6797
2015-12-03,2049.6201,17477.6699
2015-12-04,2091.6899,17847.6309
2015-12-07,2077.0701,17730.5098
2015-12-08,2063.5901,17568.0
2015-12-09,2047.62,17492.3008
2015-12-10,2052.23,17574.75
2015-12-11,2012.37,17265.2109
2015-12-14,2021.9399,17368.5
2015-12-15,2043.41,17524.9102
2015-12-16,2073.0701,17749.0898
2015-12-17,2041.89,17495.8398
2015-12-18,2005.55,17128.5508
2015-12-21,2021.15,17251.6191
2015-12-22,2038.97,17417.2695
2015-12-23,2064.29,17602.6094
2015-12-24,2060.99,17552.1699
2015-12-28,2056.5,17528.2695
2015-12-29,2078.3601,17720.9805
2015-12-30,2063.3601,17603.8691
2015-12-31,2043.9399,17425.0293
2016-01-04,2012.66,17148.9395
2016-01-05,2016.71,17158.6602
2016-01-06,1990.26,16906.5098
2016-01-07,1943.09,16514.0996
2016-01-08,1922.03,16346.4502
2016-01-11,1923.67,16398.5703
2016-01-12,1938.6801,16516.2207
2016-01-13,1890.28,16151.4102
2016-01-14,1921.84,16379.0498
2016-01-15,1880.33,15988.0801
2016-01-19,1881.33,16016.0195
2016-01-20,1859.33,15766.7402
2016-01-21,1868.99,15882.6797
2016-01-22,1906.9,16093.5098
2016-01-25,1877.08,15885.2197
2016-01-26,1903.63,16167.2305
2016-01-27,1882.95,15944.46
2016-01-28,1893.36,16069.6396
2016-01-29,1940.24,16466.3008
2016-02-01,1939.38,16449.1797
2016-02-02,1903.03,16153.54
2016-02-03,1912.53,16336.6602
2016-02-04,1915.45,16416.5801
2016-02-05,1880.05,16204.9697
2016-02-08,1853.4399,16027.0498
2016-02-09,1852.21,16014.3799
2016-02-10,1851.86,15914.7402
2016-02-11,1829.08,15660.1797
2016-02-12,1864.78,15973.8398
2016-02-16,1895.58,16196.4102
2016-02-17,1926.8199,16453.8301
2016-02-18,1917.83,16413.4297
2016-02-19,1917.78,16391.9902
2016-02-22,1945.5,16620.6602
2016-02-23,1921.27,16431.7793
2016-02-24,1929.8,16484.9902
2016-02-25,1951.7,16697.2891
2016-02-26,1948.05,16639.9707
2016-02-29,1932.23,16516.5
2016-03-01,1978.35,16865.0801
2016-03-02,1986.45,16899.3203
2016-03-03,1993.4,16943.9004
2016-03-04,1999.99,17006.7695
2016-03-07,2001.76,17073.9492
2016-03-08,1979.26,16964.0996
2016-03-09,1989.26,17000.3594
2016-03-10,1989.5699,16995.1309
2016-03-11,2022.1899,17213.3105
2016-03-14,2019.64,17229.1309
2016-03-15,2015.9301,17251.5293
2016-03-16,2027.22,17325.7598
2016-03-17,2040.59,17481.4902
2016-03-18,2049.5801,17602.3008
2016-03-21,2051.6001,17623.8691
2016-03-22,2049.8,17582.5703
2016-03-23,2036.71,17502.5898
2016-03-24,2035.9399,17515.7305
2016-03-28,2037.05,17535.3906
2016-03-29,2055.01,17633.1094
2016-03-30,2063.95,17716.6602
2016-03-31,2059.74,17685.0898
2016-04-01,2072.78,17792.75
2016-04-04,2066.1299,17737.0
2016-04-05,2045.17,17603.3203
2016-04-06,2066.6599,17716.0508
2016-04-07,2041.91,17541.9609
2016-04-08,2047.6,17576.9609
2016-04-11,2041.99,17556.4102
2016-04-12,2061.72,17721.25
2016-04-13,2082.4199,17908.2793
2016-04-14,2082.78,17926.4297
2016-04-15,2080.73,17897.4609
2016-04-18,2094.3401,18004.1602
2016-04-19,2100.8,18053.5996
2016-04-20,2102.3999,18096.2695
2016-04-21,2091.48,17982.5195
2016-04-22,2091.5801,18003.75
2016-04-25,2087.79,17977.2402
2016-04-26,2091.7,17990.3203
2016-04-27,2095.1499,18041.5508
2016-04-28,2075.8101,17830.7598
2016-04-29,2065.3,17773.6406
2016-05-02,2081.4299,17891.1602
2016-05-03,2063.3701,17750.9102
2016-05-04,2051.1201,17651.2598
2016-05-05,2050.6299,17660.7109
2016-05-06,2057.1399,17740.6309
2016-05-09,2058.6899,17705.9102
2016-05-10,2084.3899,17928.3496
2016-05-11,2064.46,17711.1191
2016-05-12,2064.1101,17720.5
2016-05-13,2046.61,17535.3203
2016-05-16,2066.6599,17710.7109
2016-05-17,2047.21,17529.9805
2016-05-18,2047.63,17526.6191
2016-05-19,2040.04,17435.4004
2016-05-20,2052.3201,17500.9395
2016-05-23,2048.04,17492.9297
2016-05-24,2076.0601,17706.0508
2016-05-25,2090.54,17851.5098
2016-05-26,2090.1001,17828.2891
2016-05-27,2099.0601,17873.2207
2016-05-31,2096.95,17787.1992
2016-06-01,2099.3301,17789.6699
2016-06-02,2105.26,17838.5605
2016-06-03,2099.1299,17807.0605
2016-06-06,2109.4099,17920.3301
2016-06-07,2112.1299,17938.2793
2016-06-08,2119.1201,18005.0508
2016-06-09,2115.48,17985.1895
2016-06-10,2096.0701,17865.3398
2016-06-13,2079.0601,17732.4805
2016-06-14,2075.3201,17674.8203
2016-06-15,2071.5,17640.1699
2016-06-16,2077.99,17733.0996
2016-06-17,2071.22,17675.1602
2016-06-20,2083.25,17804.8691
2016-06-21,2088.8999,17829.7305
2016-06-22,2085.45,17780.8301
2016-06-23,2113.3201,18011.0703
2016-06-24,2037.41,17400.75
2016-06-27,2000.54,17140.2402
2016-06-28,2036.09,17409.7207
2016-06-29,2070.77,17694.6797
2016-06-30,2098.8601,17929.9902
2016-07-01,2102.95,17949.3691
2016-07-05,2088.55,17840.6191
2016-07-06,2099.73,17918.6191
2016-07-07,2097.8999,17895.8809
2016-07-08,2129.8999,18146.7402
2016-07-11,2137.1599,18226.9297
2016-07-12,2152.1399,18347.6699
2016-07-13,2152.4299,18372.1191
2016-07-14,2163.75,18506.4102
2016-07-15,2161.74,18516.5508
2016-07-18,2166.8899,18533.0508
2016-07-19,2163.78,18559.0098
2016-07-20,2173.02,18595.0293
2016-07-21,2165.1699,18517.2305
2016-07-22,2175.03,18570.8496
2016-07-25,2168.48,18493.0605
2016-07-26,2169.1799,18473.75
2016-07-27,2166.5801,18472.1699
2016-07-28,2170.0601,18456.3496
2016-07-29,2173.6001,18432.2402
2016-08-01,2170.8401,18404.5098
2016-08-02,2157.03,18313.7695
2016-08-03,2163.79,18355.0
2016-08-04,2164.25,18352.0508
2016-08-05,2182.8701,18543.5293
2016-08-08,2180.8899,18529.2891
2016-08-09,2181.74,18533.0508
2016-08-10,2175.49,18495.6602
2016-08-11,2185.79,18613.5195
2016-08-12,2184.05,18576.4707
2016-08-15,2190.1499,18636.0508
2016-08-16,2178.1499,18552.0195
2016-08-17,2182.22,18573.9395
2016-08-18,2187.02,18597.6992
2016-08-19,2183.8701,18552.5703
2016-08-22,2182.6399,18529.4199
2016-08-23,2186.8999,18547.3008
2016-08-24,2175.4399,18481.4805
2016-08-25,2172.47,18448.4102
2016-08-26,2169.04,18395.4004
2016-08-29,2180.3799,18502.9902
2016-08-30,2176.1201,18454.3008
2016-08-31,2170.95,18400.8809
2016-09-01,2170.8601,18419.3008
2016-09-02,2179.98,18491.9609
2016-09-06,2186.48,18538.1191
2016-09-07,2186.1599,18526.1406
2016-09-08,2181.3,18479.9102
2016-09-09,2127.8101,18085.4492
2016-09-12,2159.04,18325.0703
2016-09-13,2127.02,18066.75
2016-09-14,2125.77,18034.7695
2016-09-15,2147.26,18212.4805
2016-09-16,2139.1599,18123.8008
2016-09-19,2139.1201,18120.1699
2016-09-20,2139.76,18129.9609
2016-09-21,2163.1201,18293.6992
2016-09-22,2177.1799,18392.4609
2016-09-23,2164.6899,18261.4492
2016-09-26,2146.1001,18094.8301
2016-09-27,2159.9299,18228.3008
2016-09-28,2171.3701,18339.2402
2016-09-29,2151.1299,18143.4492
2016-09-30,2168.27,18308.1504
2016-10-03,2161.2,18253.8496
2016-10-04,2150.49,18168.4492
2016-10-05,2159.73,18281.0293
2016-10-06,2160.77,18268.5
2016-10-07,2153.74,18240.4902
2016-10-10,2163.6599,18329.0391
2016-10-11,2136.73,18128.6602
2016-10-12,2139.1799,18144.1992
2016-10-13,2132.55,18098.9395
2016-10-14,2132.98,18138.3809
2016-10-17,2126.5,18086.4004
2016-10-18,2139.6001,18161.9395
2016-10-19,2144.29,18202.6191
2016-10-20,2141.3401,18162.3496
2016-10-21,2141.1599,18145.7109
2016-10-24,2151.3301,18223.0293
2016-10-25,2143.1599,18169.2695
2016-10-26,2139.4299,18199.3301
2016-10-27,2133.04,18169.6797
2016-10-28,2126.4099,18161.1895
2016-10-31,2126.1499,18142.4199
2016-11-01,2111.72,18037.0996
2016-11-02,2097.9399,17959.6406
2016-11-03,2088.6599,17930.6699
2016-11-04,2085.1799,17888.2793
2016-11-07,2131.52,18259.5996
2016-11-08,2139.5601,18332.7402
2016-11-09,2163.26,18589.6895
2016-11-10,2167.48,18807.8809
2016-11-11,2164.45,18847.6602
2016-11-14,2164.2,18868.6895
2016-11-15,2180.3899,18923.0605
2016-11-16,2176.9399,18868.1406
2016-11-17,2187.1201,18903.8203
2016-11-18,2181.8999,18867.9297
2016-11-21,2198.1799,18956.6895
2016-11-22,2202.9399,19023.8691
2016-11-23,2204.72,19083.1797
2016-11-25,2213.3501,19152.1406
2016-11-28,2201.72,19097.9004
2016-11-29,2204.6599,19121.5996
2016-11-30,2198.8101,19123.5801
2016-12-01,2191.0801,19191.9297
2016-12-02,2191.95,19170.4199
2016-12-05,2204.71,19216.2402
2016-12-06,2212.23,19251.7793
2016-12-07,2241.3501,19549.6191
2016-12-08,2246.1899,19614.8105
2016-12-09,2259.53,19756.8496
2016-12-12,2256.96,19796.4297
2016-12-13,2271.72,19911.2109
2016-12-14,2253.28,19792.5293
2016-12-15,2262.03,19852.2402
2016-12-16,2258.0701,19843.4102
2016-12-19,2262.53,19883.0605
2016-12-20,2270.76,19974.6191
2016-12-21,2265.1799,19941.9609
2016-12-22,2260.96,19918.8809
2016-12-23,2263.79,19933.8105
2016-12-27,2268.8799,19945.0391
2016-12-28,2249.9199,19833.6797
2016-12-29,2249.26,19819.7793
2016-12-30,2238.8301,19762.5996
2017-01-03,2257.8301,19881.7598
2017-01-04,2270.75,19942.1602
2017-01-05,2269.0,19899.2891
2017-01-06,2276.98,19963.8008
2017-01-09,2268.8999,19887.3809
2017-01-10,2268.8999,19855.5293
2017-01-11,2275.3201,19954.2793
2017-01-12,2270.4399,19891.0
2017-01-13,2274.6399,19885.7305
2017-01-17,2267.8899,19826.7695
2017-01-18,2271.8899,19804.7207
2017-01-19,2263.6899,19732.4004
2017-01-20,2271.3101,19827.25
2017-01-23,2265.2,19799.8496
2017-01-24,2280.0701,19912.7109
2017-01-25,2298.3701,20068.5098
2017-01-26,2296.6799,20100.9102
2017-01-27,2294.6899,20093.7793
2017-01-30,2280.8999,19971.1309
2017-01-31,2278.8701,19864.0898
2017-02-01,2279.55,19890.9395
2017-02-02,2280.8501,19884.9102
2017-02-03,2297.4199,20071.4609
2017-02-06,2292.5601,20052.4199
2017-02-07,2293.0801,20090.2891
2017-02-08,2294.6699,20054.3398
2017-02-09,2307.8701,20172.4004
2017-02-10,2316.1001,20269.3691
2017-02-13,2328.25,20412.1602
2017-02-14,2337.5801,20504.4102
2017-02-15,2349.25,20611.8594
2017-02-16,2347.22,20619.7695
2017-02-17,2351.1599,20624.0508
2017-02-21,2365.3799,20743.0
2017-02-22,2362.8201,20775.5996
2017-02-23,2363.8101,20810.3203
2017-02-24,2367.3401,20821.7598
2017-02-27,2369.75,20837.4395
2017-02-28,2363.6399,20812.2402
2017-03-01,2395.96,21115.5508
2017-03-02,2381.9199,21002.9707
2017-03-03,2383.1201,21005.7109
2017-03-06,2375.3101,20954.3398
2017-03-07,2368.3899,20924.7598
2017-03-08,2362.98,20855.7305
2017-03-09,2364.8701,20858.1895
2017-03-10,2372.6001,20902.9805
2017-03-13,2373.47,20881.4805
2017-03-14,2365.45,20837.3691
2017-03-15,2385.26,20950.0996
2017-03-16,2381.3799,20934.5508
2017-03-17,2378.25,20914.6191
2017-03-20,2373.47,20905.8594
2017-03-21,2344.02,20668.0098
2017-03-22,2348.45,20661.3008
2017-03-23,2345.96,20656.5801
2017-03-24,2343.98,20596.7207
2017-03-27,2341.5901,20550.9805
2017-03-28,2358.5701,20701.5
2017-03-29,2361.1299,20659.3203
2017-03-30,2368.0601,20728.4902
2017-03-31,2362.72,20663.2207
2017-04-03,2358.8401,20650.2109
2017-04-04,2360.1599,20689.2402
2017-04-05,2352.95,20648.1504
2017-04-06,2357.49,20662.9492
2017-04-07,2355.54,20656.0996
2017-04-10,2357.1599,20658.0195
2017-04-11,2353.78,20651.3008
2017-04-12,2344.9299,20591.8594
2017-04-13,2328.95,20453.25
2017-04-17,2349.01,20636.9199
2017-04-18,2342.1899,20523.2793
2017-04-19,2338.1699,20404.4902
2017-04-20,2355.8401,20578.7109
2017-04-21,2348.6899,20547.7598
2017-04-24,2374.1499,20763.8906
2017-04-25,2388.6101,20996.1191
2017-04-26,2387.45,20975.0898
2017-04-27,2388.77,20981.3301
2017-04-28,2384.2,20940.5098
2017-05-01,2388.3301,20913.4609
2017-05-02,2391.1699,20949.8906
2017-05-03,2388.1299,20957.9004
2017-05-04,2389.52,20951.4707
2017-05-05,2399.29,21006.9395
2017-05-08,2399.3799,21012.2793
2017-05-09,2396.9199,20975.7793
2017-05-10,2399.6299,20943.1094
2017-05-11,2394.4399,20919.4199
2017-05-12,2390.8999,20896.6094
2017-05-15,2402.3201,20981.9395
2017-05-16,2400.6699,20979.75
2017-05-17,2357.03,20606.9297
2017-05-18,2365.72,20663.0195
2017-05-19,2381.73,20804.8398
2017-05-22,2394.02,20894.8301
2017-05-23,2398.4199,20937.9102
2017-05-24,2404.3899,21012.4199
2017-05-25,2415.0701,21082.9492
2017-05-26,2415.8201,21080.2793
2017-05-30,2412.9099,21029.4707
2017-05-31,2411.8,21008.6504
2017-06-01,2430.0601,21144.1797
2017-06-02,2439.0701,21206.2891
2017-06-05,2436.1001,21184.0391
2017-06-06,2429.3301,21136.2305
2017-06-07,2433.1399,21173.6895
2017-06-08,2433.79,21182.5293
2017-06-09,2431.77,21271.9707
2017-06-12,2429.3899,21235.6699
2017-06-13,2440.3501,21328.4707
2017-06-14,2437.9199,21374.5605
2017-06-15,2432.46,21359.9004
2017-06-16,2433.1499,21384.2793
2017-06-19,2453.46,21528.9902
2017-06-20,2437.03,21467.1406
2017-06-21,2435.6101,21410.0293
2017-06-22,2434.5,21397.2891
2017-06-23,2438.3,21394.7598
2017-06-26,2439.0701,21409.5508
2017-06-27,2419.3799,21310.6602
2017-06-28,2440.6899,21454.6094
2017-06-29,2419.7,21287.0293
2017-06-30,2423.4099,21349.6309
2017-07-03,2429.01,21479.2695
2017-07-05,2432.54,21478.1699
2017-07-06,2409.75,21320.0391
2017-07-07,2425.1799,21414.3398
2017-07-10,2427.4299,21408.5195
2017-07-11,2425.53,21409.0703
2017-07-12,2443.25,21532.1406
2017-07-13,2447.8301,21553.0898
2017-07-14,2459.27,21637.7402
2017-07-17,2459.1399,21629.7207
2017-07-18,2460.6101,21574.7305
2017-07-19,2473.8301,21640.75
2017-07-20,2473.45,21611.7793
2017-07-21,2472.54,21580.0703
2017-07-24,2469.9099,21513.1699
2017-07-25,2477.1299,21613.4297
2017-07-26,2477.8301,21711.0098
2017-07-27,2475.4199,21796.5508
2017-07-28,2472.1001,21830.3105
2017-07-31,2470.3,21891.1191
2017-08-01,2476.3501,21963.9199
2017-08-02,2477.5701,22016.2402
2017-08-03,2472.1599,22026.0996
2017-08-04,2476.8301,22092.8105
2017-08-07,2480.9099,22118.4199
2017-08-08,2474.9199,22085.3398
2017-08-09,2474.02,22048.6992
2017-08-10,2438.21,21844.0098
2017-08-11,2441.3201,21858.3203
2017-08-14,2465.8401,21993.7109
2017-08-15,2464.6101,21998.9902
2017-08-16,2468.1101,22024.8691
2017-08-17,2430.01,21750.7305
2017-08-18,2425.55,21674.5098
2017-08-21,2428.3701,21703.75
2017-08-22,2452.51,21899.8906
2017-08-23,2444.04,21812.0898
2017-08-24,2438.97,21783.4004
2017-08-25,2443.05,21813.6699
2017-08-28,2444.24,21808.4004
2017-08-29,2446.3,21865.3691
2017-08-30,2457.5901,21892.4297
2017-08-31,2471.6499,21948.0996
2017-09-01,2476.55,21987.5605
2017-09-05,2457.8501,21753.3105
2017-09-06,2465.54,21807.6406
2017-09-07,2465.1001,21784.7793
2017-09-08,2461.4299,21797.7891
2017-09-11,2488.1101,22057.3691
2017-09-12,2496.48,22118.8594
2017-09-13,2498.3701,22158.1797
2017-09-14,2495.6201,22203.4805
2017-09-15,2500.23,22268.3398
2017-09-18,2503.8701,22331.3496
2017-09-19,2506.6499,22370.8008
2017-09-20,2508.24,22412.5898
2017-09-21,2500.6001,22359.2305
2017-09-22,2502.22,22349.5898
2017-09-25,2496.6599,22296.0898
2017-09-26,2496.8401,22284.3203
2017-09-27,2507.04,22340.7109
2017-09-28,2510.0601,22381.1992
2017-09-29,2519.3601,22405.0898
2017-10-02,2529.1201,22557.5996
2017-10-03,2534.5801,22641.6699
2017-10-04,2537.74,22661.6406
2017-10-05,2552.0701,22775.3906
2017-10-06,2549.3301,22773.6699
2017-10-09,2544.73,22761.0703
2017-10-10,2550.6399,22830.6797
2017-10-11,2555.24,22872.8906
2017-10-12,2550.9299,22841.0098
2017-10-13,2553.1699,22871.7207
2017-10-16,2557.6399,22956.9609
2017-10-17,2559.3601,22997.4395
2017-10-18,2561.26,23157.5996
2017-10-19,2562.1001,23163.0391
2017-10-20,2575.21,23328.6309
2017-10-23,2564.98,23273.9609
2017-10-24,2569.1299,23441.7598
2017-10-25,2557.1499,23329.4609
2017-10-26,2560.3999,23400.8594
2017-10-27,2581.0701,23434.1895
